Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
AZ_D4	(1, 32.87829204974392)	(2, 33.098450201262395)	(3, 33.22678825943271)	(4, 36.516489615800275)	(5, 36.460564905163906)	(6, 36.49952131658496)	(7, 36.430134736166146)	(8, 36.435271038576595)	(9, 38.21446191676978)	(10, 38.19419863110248)	(11, 38.23025357495262)	(12, 38.16922290788917)	(13, 38.1794475464783)	(14, 39.644844315316305)	(15, 39.637421296223785)	(16, 39.55975124124861)	(17, 39.4880622817047)	(18, 39.39135354832647)	(19, 39.421021152129306)	(20, 39.63434656287688)	(21, 39.64627742885335)	(22, 39.65671253152067)	(23, 39.59341962034238)	(24, 39.56025733393895)	(25, 39.540353305558604)	(26, 39.40754068319576)	(27, 39.33445776622238)	(28, 39.29751299982771)	(29, 39.1948789684715)	(30, 39.11630342850878)	(31, 38.99041654267233)	(32, 38.90334706407506)	(33, 38.83950596739079)	(34, 38.77030635738563)	(35, 38.648195099221574)	(36, 38.64301376728742)	(37, 38.605738131783795)	(38, 38.51547351480884)	(39, 38.47213161933998)	(40, 38.415814368725236)	(41, 38.321823069212336)	(42, 38.242908828919134)	(43, 37.95527197832318)
AZ_D6	(1, 32.87678418775743)	(2, 33.09846620493462)	(3, 33.22296430093751)	(4, 36.50858977046061)	(5, 36.45625752120066)	(6, 36.49293625318805)	(7, 36.42750681176451)	(8, 36.430052539487036)	(9, 38.20958333431457)	(10, 38.18935645604557)	(11, 38.22157839828746)	(12, 38.16341287653103)	(13, 38.17324489618094)	(14, 39.63446081675235)	(15, 39.62777033344088)	(16, 39.54447605343909)	(17, 39.46709393758846)	(18, 39.36270261614147)	(19, 39.38352883548853)	(20, 39.6039768458881)	(21, 39.619246502273725)	(22, 39.638778662986624)	(23, 39.5640141015889)	(24, 39.530761857886695)	(25, 39.50489128258991)	(26, 39.36532959049344)	(27, 39.288426712007784)	(28, 39.24585583315475)	(29, 39.12505504753516)	(30, 39.03997922912256)	(31, 38.913444079946686)	(32, 38.82829996726585)	(33, 38.7580498924954)	(34, 38.67709998987361)	(35, 38.56105154333272)	(36, 38.544554945093765)	(37, 38.50071355735423)	(38, 38.39332553051694)	(39, 38.33858885202045)	(40, 38.278518155677965)	(41, 38.18735355000671)	(42, 38.097246328005596)	(43, 37.79955867772877)
AZ_D7	(1, 32.882176415292655)	(2, 33.10435465510608)	(3, 33.22907413503833)	(4, 36.50921184669266)	(5, 36.45583588832346)	(6, 36.49992820907421)	(7, 36.43330464340535)	(8, 36.43863145077165)	(9, 38.217862851567304)	(10, 38.19671110300213)	(11, 38.232808849718985)	(12, 38.17080132158765)	(13, 38.18413856838581)	(14, 39.654202545603106)	(15, 39.65069232630364)	(16, 39.568178771304254)	(17, 39.492592842325706)	(18, 39.3945835531352)	(19, 39.42001578607098)	(20, 39.63412250467038)	(21, 39.64858698799386)	(22, 39.6632013993281)	(23, 39.60123036161208)	(24, 39.568419132083406)	(25, 39.54028502187442)	(26, 39.40094478444874)	(27, 39.326684409470055)	(28, 39.29252938073385)	(29, 39.199109951174236)	(30, 39.11759115662718)	(31, 38.995599731874776)	(32, 38.912603868777296)	(33, 38.8449442926214)	(34, 38.782356090924594)	(35, 38.658640097413546)	(36, 38.65362028549784)	(37, 38.61618349919285)	(38, 38.52500109074611)	(39, 38.48335442109146)	(40, 38.43443901935975)	(41, 38.33908004489908)	(42, 38.25851079442014)	(43, 37.97264488083103)
AZ_D8	(1, 32.85915130603227)	(2, 33.08501989231581)	(3, 33.212363503065404)	(4, 36.49635952123921)	(5, 36.44063497348252)	(6, 36.48485123641757)	(7, 36.415706521921905)	(8, 36.41505241280507)	(9, 38.18756705038826)	(10, 38.17335825337732)	(11, 38.199055997793856)	(12, 38.1413926638888)	(13, 38.15659607669051)	(14, 39.60755470807228)	(15, 39.60399662351901)	(16, 39.508418502039675)	(17, 39.45511365356094)	(18, 39.34847789312967)	(19, 39.34549404575737)	(20, 39.585213266476316)	(21, 39.58863514836002)	(22, 39.60318697431655)	(23, 39.54911451449634)	(24, 39.511726881698735)	(25, 39.48982683764306)	(26, 39.33527464175335)	(27, 39.25339581840989)	(28, 39.197973102495034)	(29, 39.10991807661652)	(30, 39.02432646939139)	(31, 38.88646246355317)	(32, 38.8271537677694)	(33, 38.74925592986067)	(34, 38.689677351009415)	(35, 38.55705798870695)	(36, 38.5458498542127)	(37, 38.49612158694607)	(38, 38.40766131608772)	(39, 38.355067748216754)	(40, 38.288408312062174)	(41, 38.195709784059915)	(42, 38.109178210263295)	(43, 37.81572619564084)
AZ_E12	(1, 32.871946741283814)	(2, 33.079654974821935)	(3, 33.20183422213381)	(4, 36.48819097254696)	(5, 36.43873780678571)	(6, 36.490944964315844)	(7, 36.42180082861873)	(8, 36.43295969373295)	(9, 38.2061282844592)	(10, 38.19099343571036)	(11, 38.229156232182255)	(12, 38.170463592570634)	(13, 38.1821157170277)	(14, 39.64107763161455)	(15, 39.6392004925947)	(16, 39.554198947301956)	(17, 39.49383093500418)	(18, 39.400366122815406)	(19, 39.43764447062923)	(20, 39.64664590768027)	(21, 39.64600927555442)	(22, 39.662264995629975)	(23, 39.594408366514)	(24, 39.56210059167384)	(25, 39.53607653258147)	(26, 39.39343485582253)	(27, 39.3125298792203)	(28, 39.27620339375721)	(29, 39.17329734138436)	(30, 39.08796679828161)	(31, 38.953241008224)	(32, 38.86093694588437)	(33, 38.78834664120771)	(34, 38.71432070972376)	(35, 38.58747330156661)	(36, 38.57484557754307)	(37, 38.53281646337324)	(38, 38.430653385852715)	(39, 38.378243987244566)	(40, 38.313171733533615)	(41, 38.21114585712)	(42, 38.11880713844541)	(43, 37.82394296991498)
AZ_E2	(1, 32.72344457873178)	(2, 32.96901641361143)	(3, 33.10707203751683)	(4, 36.44488087828743)	(5, 36.36996844649655)	(6, 36.419917606275966)	(7, 36.3529270216677)	(8, 36.35521483159403)	(9, 38.10766818885785)	(10, 38.06153837803413)	(11, 38.112588472839384)	(12, 38.039554958097526)	(13, 38.055372418185236)	(14, 39.47750365470625)	(15, 39.45998096657934)	(16, 39.38421546845373)	(17, 39.305098315216604)	(18, 39.19527801097136)	(19, 39.21981701139111)	(20, 39.43374578442299)	(21, 39.44035048994775)	(22, 39.45771396314898)	(23, 39.39127882152007)	(24, 39.35470914327896)	(25, 39.324114547901985)	(26, 39.175436755489294)	(27, 39.08647089261677)	(28, 39.04399850193229)	(29, 38.92756806438073)	(30, 38.841419220136345)	(31, 38.71922086005008)	(32, 38.634175664722314)	(33, 38.55765299106949)	(34, 38.48296852610401)	(35, 38.34832064438623)	(36, 38.33280804469597)	(37, 38.29120771758167)	(38, 38.19083899028789)	(39, 38.138112615611746)	(40, 38.07918228661581)	(41, 37.97356851307733)	(42, 37.881483485069985)	(43, 37.577346791819245)
AZ_E3	(1, 32.820479827960845)	(2, 33.05261799690867)	(3, 33.173570484532156)	(4, 36.47159696243364)	(5, 36.41135727246253)	(6, 36.45246029434824)	(7, 36.38128088528483)	(8, 36.385180439506286)	(9, 38.158092336641204)	(10, 38.11752693712059)	(11, 38.1515333437871)	(12, 38.08272753746556)	(13, 38.10033108577317)	(14, 39.53832933850048)	(15, 39.51441858381309)	(16, 39.42360520597657)	(17, 39.330045473891715)	(18, 39.22710243946148)	(19, 39.22481127214892)	(20, 39.47829484106539)	(21, 39.50202280414865)	(22, 39.51468112273471)	(23, 39.43739432360386)	(24, 39.40399363813535)	(25, 39.37295132277503)	(26, 39.224399095002354)	(27, 39.13714029703635)	(28, 39.09731412826773)	(29, 38.976068636455274)	(30, 38.8761524159405)	(31, 38.743113281512514)	(32, 38.66526556304742)	(33, 38.562944378486144)	(34, 38.490816065948344)	(35, 38.36094352725073)	(36, 38.322047445173716)	(37, 38.27298044398647)	(38, 38.16290674492059)	(39, 38.10406666517327)	(40, 38.03127976523823)	(41, 37.92650971080397)	(42, 37.82028897202124)	(43, 37.514069129275775)
AZ_E4	(1, 32.71078489599604)	(2, 32.951902419263476)	(3, 33.08642953513202)	(4, 36.42747599446594)	(5, 36.361480601605976)	(6, 36.41686858665165)	(7, 36.35027721800149)	(8, 36.357205093258536)	(9, 38.098756209511585)	(10, 38.060475064112026)	(11, 38.11045395091439)	(12, 38.0402812346586)	(13, 38.06215931366659)	(14, 39.478900877828394)	(15, 39.475455478617306)	(16, 39.39194128127929)	(17, 39.323972576874354)	(18, 39.221805298554344)	(19, 39.25364194076632)	(20, 39.46239413362079)	(21, 39.4640557251096)	(22, 39.47079958940839)	(23, 39.40495593692818)	(24, 39.36652373775692)	(25, 39.33578017556568)	(26, 39.19407594571677)	(27, 39.1066357235304)	(28, 39.06528338030877)	(29, 38.95838125285371)	(30, 38.871018617377366)	(31, 38.74142752680346)	(32, 38.65712647663644)	(33, 38.57981646966737)	(34, 38.51033860076145)	(35, 38.37491408816734)	(36, 38.36496994373247)	(37, 38.32060339115718)	(38, 38.2201780374682)	(39, 38.17829837926169)	(40, 38.11598526539118)	(41, 38.009424382138576)	(42, 37.915381736912394)	(43, 37.6164113056882)
AZ_E5	(1, 32.85592842435067)	(2, 33.07811078084687)	(3, 33.20064740903586)	(4, 36.49591699893714)	(5, 36.43808120151363)	(6, 36.4797867566783)	(7, 36.40942727085918)	(8, 36.41628857649692)	(9, 38.18983147515043)	(10, 38.170095144991386)	(11, 38.2000519082817)	(12, 38.141235724640076)	(13, 38.15440430587118)	(14, 39.61525898458268)	(15, 39.604800444342345)	(16, 39.51936146290026)	(17, 39.44569224166893)	(18, 39.33909015126558)	(19, 39.3629973165189)	(20, 39.59199065464544)	(21, 39.599255950231424)	(22, 39.61669787842372)	(23, 39.550447720578745)	(24, 39.515141701687675)	(25, 39.48836560204987)	(26, 39.348712753827535)	(27, 39.26691434154997)	(28, 39.23311571306556)	(29, 39.127736775619695)	(30, 39.0461499105584)	(31, 38.9162631815117)	(32, 38.83294013819532)	(33, 38.76725193176624)	(34, 38.68813234095634)	(35, 38.56692184355477)	(36, 38.55866917230521)	(37, 38.51516919350652)	(38, 38.41540324673721)	(39, 38.366340135306345)	(40, 38.3090196929956)	(41, 38.214235356995246)	(42, 38.126097983638175)	(43, 37.83128596943376)
AZ_E7	(1, 32.83854469185945)	(2, 33.06624257839489)	(3, 33.18233393638024)	(4, 36.47895769449711)	(5, 36.426967712125006)	(6, 36.47303598147695)	(7, 36.39846469278647)	(8, 36.40543618542171)	(9, 38.18066855643896)	(10, 38.154068104226205)	(11, 38.18849609564546)	(12, 38.122097444461986)	(13, 38.12991882766522)	(14, 39.587742962964036)	(15, 39.57308298437244)	(16, 39.49511973788462)	(17, 39.416788217554604)	(18, 39.27801597084517)	(19, 39.3098993602102)	(20, 39.53064096305963)	(21, 39.547980975777214)	(22, 39.56406914712558)	(23, 39.498206430343735)	(24, 39.45362537895632)	(25, 39.42196758900494)	(26, 39.26631992676529)	(27, 39.188982419903155)	(28, 39.13148172825808)	(29, 39.0245530379514)	(30, 38.93178568997209)	(31, 38.816693777222206)	(32, 38.727149278009456)	(33, 38.648869902648244)	(34, 38.57262744013106)	(35, 38.426488268106255)	(36, 38.4138289905748)	(37, 38.354799437413725)	(38, 38.25897871181648)	(39, 38.211030326644774)	(40, 38.13044969241711)	(41, 38.020454950368126)	(42, 37.92564634413072)	(43, 37.63152880357715)
AZ_E8	(1, 32.847168058942565)	(2, 33.07235562704302)	(3, 33.19626991127484)	(4, 36.49282675245161)	(5, 36.42718103045711)	(6, 36.474234940071604)	(7, 36.40076583821927)	(8, 36.407230841073)	(9, 38.18031858039745)	(10, 38.149725522752036)	(11, 38.1892466144347)	(12, 38.11865407564987)	(13, 38.13852591708608)	(14, 39.593393348207336)	(15, 39.579753022362894)	(16, 39.49448970061744)	(17, 39.41620920458673)	(18, 39.30856223732683)	(19, 39.32715301198568)	(20, 39.556559435479684)	(21, 39.56968712706896)	(22, 39.586803818813884)	(23, 39.524331967000464)	(24, 39.488377004099)	(25, 39.45983915321953)	(26, 39.317181549317695)	(27, 39.23141285736523)	(28, 39.19352461993462)	(29, 39.088125875577234)	(30, 39.00530119856794)	(31, 38.88125512374825)	(32, 38.797839983396464)	(33, 38.72161106210761)	(34, 38.652240439993776)	(35, 38.52137238623982)	(36, 38.51941939500856)	(37, 38.47889845898407)	(38, 38.38214808281015)	(39, 38.338753178021065)	(40, 38.2821465262284)	(41, 38.18292585482281)	(42, 38.094613189436)	(43, 37.80089814766772)
AZ_F1	(1, 32.83337801000622)	(2, 33.06292675530248)	(3, 33.18637212554687)	(4, 36.47890177968849)	(5, 36.429437595149466)	(6, 36.470615610706425)	(7, 36.40329023388238)	(8, 36.40486000970702)	(9, 38.18746433481511)	(10, 38.15257963786172)	(11, 38.19631471602221)	(12, 38.133059993325574)	(13, 38.13890891441777)	(14, 39.58915670072248)	(15, 39.58279332097279)	(16, 39.49917618922873)	(17, 39.42072699777496)	(18, 39.296441232236795)	(19, 39.3283528996853)	(20, 39.546644477252464)	(21, 39.56097790467758)	(22, 39.56967496366636)	(23, 39.49828434806919)	(24, 39.459300227918725)	(25, 39.4301266989828)	(26, 39.28404345551049)	(27, 39.19769664674493)	(28, 39.144538513661246)	(29, 39.0318165602888)	(30, 38.94474104791167)	(31, 38.8138719038558)	(32, 38.729860805087185)	(33, 38.647063084139035)	(34, 38.57055225106124)	(35, 38.43621694180051)	(36, 38.414735923632676)	(37, 38.359334480034605)	(38, 38.25459712810223)	(39, 38.206132076429604)	(40, 38.13531582684676)	(41, 38.022783072414796)	(42, 37.92333482932496)	(43, 37.62123015188038)
AZ_F2	(1, 32.666666666666664)	(2, 32.92745942548913)	(3, 33.0586524721111)	(4, 36.40541533842534)	(5, 36.34041617673021)	(6, 36.3890667279573)	(7, 36.31987604191302)	(8, 36.32275514724742)	(9, 38.06480818363207)	(10, 38.01597997839283)	(11, 38.06353462643247)	(12, 37.98610634591235)	(13, 38.01049046941742)	(14, 39.41203072970275)	(15, 39.39931736445832)	(16, 39.31340610485806)	(17, 39.233339662257514)	(18, 39.10029790357162)	(19, 39.1244832766506)	(20, 39.3462621040675)	(21, 39.35743987244442)	(22, 39.37002999021792)	(23, 39.297109680256085)	(24, 39.25006689783895)	(25, 39.22096939132405)	(26, 39.05277101397138)	(27, 38.95751071198176)	(28, 38.9017451175681)	(29, 38.7816165848903)	(30, 38.68551020566783)	(31, 38.54833021883643)	(32, 38.46373137825093)	(33, 38.37084497799866)	(34, 38.29443598737324)	(35, 38.14765602186033)	(36, 38.12736571299772)	(37, 38.06953155968009)	(38, 37.9557974611021)	(39, 37.908279454202464)	(40, 37.82578026197305)	(41, 37.71372055245956)	(42, 37.60778768569008)	(43, 37.29707081844093)
AZ_F4	(1, 32.83205869594357)	(2, 33.06150292519254)	(3, 33.188556444131095)	(4, 36.48178338060011)	(5, 36.42677466782204)	(6, 36.4703876368265)	(7, 36.40179311189191)	(8, 36.407765401985735)	(9, 38.1795502496678)	(10, 38.156672742567224)	(11, 38.1913919230278)	(12, 38.13036500787897)	(13, 38.14790560858042)	(14, 39.59723534210979)	(15, 39.58683436433661)	(16, 39.50715439929327)	(17, 39.43318549931976)	(18, 39.328780453824386)	(19, 39.354424307542594)	(20, 39.57139728473739)	(21, 39.58071800468411)	(22, 39.597499733497706)	(23, 39.525799533277954)	(24, 39.49089775916425)	(25, 39.46509664270433)	(26, 39.31961541343742)	(27, 39.2369590663026)	(28, 39.19728716493273)	(29, 39.08783440761025)	(30, 39.00276054161711)	(31, 38.874333876188835)	(32, 38.7829520855256)	(33, 38.70837366049613)	(34, 38.63811310040857)	(35, 38.508520157600486)	(36, 38.496998814724435)	(37, 38.45542867818027)	(38, 38.35856960565048)	(39, 38.31156915497135)	(40, 38.2504446102681)	(41, 38.147969463586286)	(42, 38.05678504294117)	(43, 37.76454653974473)
AZ_F5	(1, 32.799285408982705)	(2, 33.01700355809431)	(3, 33.14481967510098)	(4, 36.42990667432822)	(5, 36.3979001016194)	(6, 36.45407454165122)	(7, 36.38120578919211)	(8, 36.39456138066514)	(9, 38.16547473809652)	(10, 38.146802527181066)	(11, 38.18895759442254)	(12, 38.12173664440853)	(13, 38.139031756770144)	(14, 39.56158730068869)	(15, 39.55597488104303)	(16, 39.469506395794824)	(17, 39.425558835934204)	(18, 39.33048949980044)	(19, 39.35802439431724)	(20, 39.56408744929645)	(21, 39.568306494300536)	(22, 39.56644252842654)	(23, 39.49342304524186)	(24, 39.45379855581566)	(25, 39.42721404329156)	(26, 39.26750316322227)	(27, 39.17101709979931)	(28, 39.12335293068651)	(29, 38.99709577982274)	(30, 38.89641614701129)	(31, 38.74294679276153)	(32, 38.63207125246618)	(33, 38.53363276617065)	(34, 38.46107609000252)	(35, 38.31755850192058)	(36, 38.28106751321194)	(37, 38.217109564961405)	(38, 38.1093002980647)	(39, 38.04327033307952)	(40, 37.96378782775087)	(41, 37.84689650389635)	(42, 37.738896877538714)	(43, 37.441708960906254)
AZ_F6	(1, 32.83655612110208)	(2, 33.06080346123725)	(3, 33.1880987575062)	(4, 36.465835995529574)	(5, 36.425163554945435)	(6, 36.47613152718385)	(7, 36.41265068921205)	(8, 36.416111842322536)	(9, 38.192719798683484)	(10, 38.165019425074995)	(11, 38.20651329527481)	(12, 38.14638022998767)	(13, 38.15566270017482)	(14, 39.59237759594372)	(15, 39.579656480448605)	(16, 39.504693928593895)	(17, 39.44119584165193)	(18, 39.36124392000096)	(19, 39.37427993437819)	(20, 39.58467235475999)	(21, 39.57446369901641)	(22, 39.59484630220995)	(23, 39.53397805215794)	(24, 39.49496571977534)	(25, 39.477354310885765)	(26, 39.35219157631818)	(27, 39.2536351678735)	(28, 39.21974851422209)	(29, 39.13017860887897)	(30, 39.033289250294544)	(31, 38.9112578348714)	(32, 38.80623432473542)	(33, 38.72791663783074)	(34, 38.67398836367644)	(35, 38.546059903990546)	(36, 38.543134310368295)	(37, 38.495052806039325)	(38, 38.387640944595674)	(39, 38.34890186114284)	(40, 38.28696101964132)	(41, 38.177897884834515)	(42, 38.07109373405916)	(43, 37.79652988583916)
AZ_F7	(1, 32.824596428828045)	(2, 33.05608886583877)	(3, 33.18081510076817)	(4, 36.4696765637707)	(5, 36.424879908844844)	(6, 36.46719978081391)	(7, 36.397423220847145)	(8, 36.40115878237352)	(9, 38.18161417529368)	(10, 38.15565096603734)	(11, 38.19047609576264)	(12, 38.115566464030586)	(13, 38.133123976139146)	(14, 39.59578091634008)	(15, 39.58446782108985)	(16, 39.50563814951843)	(17, 39.41634716531171)	(18, 39.29248191205058)	(19, 39.32736870029559)	(20, 39.548014210299804)	(21, 39.56521818041233)	(22, 39.58321227462009)	(23, 39.5234552241051)	(24, 39.48378343638345)	(25, 39.4562640953738)	(26, 39.309832321147404)	(27, 39.22944925267637)	(28, 39.185131694393526)	(29, 39.08601736433199)	(30, 39.00120507598791)	(31, 38.87302049424773)	(32, 38.78465712269026)	(33, 38.716275089485656)	(34, 38.62969857188426)	(35, 38.511365679028124)	(36, 38.49702758696648)	(37, 38.439711020441045)	(38, 38.34933728279357)	(39, 38.28757061205777)	(40, 38.22511078022144)	(41, 38.12010482942842)	(42, 38.03355665485624)	(43, 37.734030505552624)
AZ_F8	(1, 32.82749683280128)	(2, 33.057937708168666)	(3, 33.184391992486184)	(4, 36.48229403744246)	(5, 36.42344908430264)	(6, 36.466750124501424)	(7, 36.39997558923603)	(8, 36.40448048476905)	(9, 38.17359512463523)	(10, 38.15110393437551)	(11, 38.18501662085841)	(12, 38.12274959190294)	(13, 38.13661020644066)	(14, 39.58950559065237)	(15, 39.57431217450955)	(16, 39.491307744673854)	(17, 39.418839757693796)	(18, 39.310841707944135)	(19, 39.335002490028465)	(20, 39.553679857399366)	(21, 39.5687120580689)	(22, 39.5833767918904)	(23, 39.5172177472781)	(24, 39.477234351819156)	(25, 39.44926053007909)	(26, 39.30769441639672)	(27, 39.228076816888596)	(28, 39.184762070111105)	(29, 39.078489743889314)	(30, 38.99805627660137)	(31, 38.869805125085584)	(32, 38.781897003546085)	(33, 38.70713610175764)	(34, 38.63797074755028)	(35, 38.505234934022404)	(36, 38.49919229089798)	(37, 38.4561484122234)	(38, 38.357838302838374)	(39, 38.310236007704404)	(40, 38.25282828724551)	(41, 38.14839590604075)	(42, 38.062094717680374)	(43, 37.769686400006265)
AZ_G1	(1, 32.8693281629435)	(2, 33.08789464219148)	(3, 33.215103143798686)	(4, 36.49504319046082)	(5, 36.448045204388)	(6, 36.49538082993808)	(7, 36.425980137032795)	(8, 36.43357017720415)	(9, 38.21541279552387)	(10, 38.19060790588493)	(11, 38.23076199334725)	(12, 38.1669785018335)	(13, 38.17838261758131)	(14, 39.63753240922143)	(15, 39.62641174389897)	(16, 39.54619348707144)	(17, 39.47872871293261)	(18, 39.375723066552496)	(19, 39.401880896036815)	(20, 39.62346767057344)	(21, 39.63566973499767)	(22, 39.64765563869837)	(23, 39.57831092129725)	(24, 39.54648527427401)	(25, 39.518929248153704)	(26, 39.3797163828391)	(27, 39.29742643687333)	(28, 39.25943217019412)	(29, 39.1484529918907)	(30, 39.054144986083536)	(31, 38.92003006003671)	(32, 38.830127445504274)	(33, 38.74642917967303)	(34, 38.67587682054373)	(35, 38.54855398599183)	(36, 38.52240687522107)	(37, 38.47693451937884)	(38, 38.37238597372962)	(39, 38.31454541340292)	(40, 38.24658996037649)	(41, 38.13575846212662)	(42, 38.03483879650284)	(43, 37.729186937937456)
AZ_G3	(1, 32.88557436852328)	(2, 33.100232068090214)	(3, 33.22518319218324)	(4, 36.49354626672613)	(5, 36.45119595381465)	(6, 36.50609020220359)	(7, 36.444329020981236)	(8, 36.45705472199384)	(9, 38.23740058376327)	(10, 38.224990858884425)	(11, 38.25389369252458)	(12, 38.200909039030975)	(13, 38.21596387515667)	(14, 39.683586360821494)	(15, 39.67990772228762)	(16, 39.60129624189188)	(17, 39.538906278731105)	(18, 39.44516493108761)	(19, 39.47792605524404)	(20, 39.69164428062062)	(21, 39.699008955122935)	(22, 39.71621538793204)	(23, 39.64949898232436)	(24, 39.62062256809339)	(25, 39.603398170086045)	(26, 39.46770597099783)	(27, 39.394786288115284)	(28, 39.360657695339825)	(29, 39.261983315614714)	(30, 39.19091616170369)	(31, 39.06140821791574)	(32, 38.96870990854657)	(33, 38.895797623098595)	(34, 38.825355024020524)	(35, 38.70249314680526)	(36, 38.69092250236189)	(37, 38.6408767439452)	(38, 38.55599857969256)	(39, 38.51174184221483)	(40, 38.455658720412906)	(41, 38.353552987823825)	(42, 38.270499876357164)	(43, 37.981613147988845)
